,recordType,formTypeCd,schedFormTypeCd,reportInfoIdent,receivedDt,infoOnlyFlag,filerIdent,filerTypeCd,filerName,expendInfoId,expendDt,expendAmount,expendDescr,expendCatCd,expendCatDescr,itemizeFlag,travelFlag,politicalExpendCd,reimburseIntendedFlag,srcCorpContribFlag,capitalLivingexpFlag,payeePersentTypeCd,payeeNameOrganization,payeeNameLast,payeeNameSuffixCd,payeeNameFirst,payeeNamePrefixCd,payeeNameShort,payeeStreetAddr1,payeeStreetAddr2,payeeStreetCity,payeeStreetStateCd,payeeStreetCountyCd,payeeStreetCountryCd,payeeStreetPostalCode,payeeStreetRegion,creditCardIssuer,repaymentDt,file_origin
2787,EXPN,CEC,F1,100931080,20240115,N,00039023,CEC,Travis County Republican Party (CEC),105381521,2023-12-29,5.00,Service Fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_11_20250211dl
2788,EXPN,CEC,F1,100931080,20240115,N,00039023,CEC,Travis County Republican Party (CEC),105399768,2023-10-02,50.00,Funds To #6224,ACCOUNT,,Y,N,,N,N,N,ENTITY,Travis County Republican Party Corporate Account,,,,,,807 BRAZOS ST,#720,AUSTIN,TX,,USA,78701,,,,expend_11_20250211dl
2789,EXPN,CEC,I,100965010,20240716,N,00039023,CEC,Travis County Republican Party (CEC),105624075,2024-01-31,5.00,"Service Charge/Fee
",ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2790,EXPN,CEC,I,100965010,20240716,N,00039023,CEC,Travis County Republican Party (CEC),105624077,2024-02-02,2.25,Parking Meter,TRAVELIN,,Y,N,,N,N,N,ENTITY,City Of Austin,,,,,,901 S. MoPac Expressway,"Bldg. 5, Suite 300",Austin,TX,,USA,78746,,,,expend_12_20250211dl
2791,EXPN,CEC,I,100965010,20240716,N,00039023,CEC,Travis County Republican Party (CEC),105624078,2024-02-02,26.47,Office Supplies,OVERHEAD,,Y,N,,N,N,N,ENTITY,Office Depot,,,,,,4501 W. Braker Ln,,Austin,TX,,USA,78759,,,,expend_12_20250211dl
2792,EXPN,CEC,I,100965010,20240716,N,00039023,CEC,Travis County Republican Party (CEC),105624079,2024-02-12,49.23,Office supplies,OVERHEAD,,Y,N,,N,N,N,ENTITY,Amazon,,,,,,410 Terry Ave. North,,Seattle,WA,,USA,98109,,,,expend_12_20250211dl
2793,EXPN,CEC,I,100965010,20240716,N,00039023,CEC,Travis County Republican Party (CEC),105624080,2024-02-29,5.00,Service Charge/Fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2794,EXPN,CEC,I,100965010,20240716,N,00039023,CEC,Travis County Republican Party (CEC),105624081,2024-03-18,49.23,Supplies/ Toner,OVERHEAD,,Y,N,,N,N,N,ENTITY,Amazon,,,,,,410 Terry Ave. North,,Seattle,WA,,USA,98109,,,,expend_12_20250211dl
2795,EXPN,CEC,I,100965010,20240716,N,00039023,CEC,Travis County Republican Party (CEC),105624082,2024-03-29,5.00,Service Charge/Fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2796,EXPN,CEC,I,100965010,20240716,N,00039023,CEC,Travis County Republican Party (CEC),105624083,2024-04-30,5.00,"Service Charge/Fee
",ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2797,EXPN,CEC,I,100965010,20240716,N,00039023,CEC,Travis County Republican Party (CEC),105624084,2024-05-31,5.00,"Service Charge/Fee
",ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2798,EXPN,CEC,I,100965010,20240716,N,00039023,CEC,Travis County Republican Party (CEC),105624085,2024-06-28,10.00,"Service Charge/Fee
",ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2799,EXPN,CEC,I,100965010,20240716,N,00039023,CEC,Travis County Republican Party (CEC),105624087,2024-06-28,5.00,"Service Charge/Fee
",ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2800,EXPN,CEC,I,100972443,20241007,N,00039023,CEC,Travis County Republican Party (CEC),105676284,2024-07-31,10.00,Service Charge/Fee,FEES,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2801,EXPN,CEC,I,100972443,20241007,N,00039023,CEC,Travis County Republican Party (CEC),105676288,2024-07-31,5.00,Service Charge/Fee,FEES,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2802,EXPN,CEC,I,100972443,20241007,N,00039023,CEC,Travis County Republican Party (CEC),105676299,2024-08-05,29.55,Picture Frames,GIFTS,,Y,N,,N,N,N,INDIVIDUAL,,Day,,Lauren,,,4209 Canyon Glen Cir,,Austin,TX,,USA,78732,,,,expend_12_20250211dl
2803,EXPN,CEC,I,100972443,20241007,N,00039023,CEC,Travis County Republican Party (CEC),105676303,2024-08-30,10.00,Service Charge/Fee,FEES,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2804,EXPN,CEC,I,100972443,20241007,N,00039023,CEC,Travis County Republican Party (CEC),105676304,2024-08-30,5.00,Service Charge/Fee,FEES,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2805,EXPN,CEC,F4,100974567,20241028,N,00039023,CEC,Travis County Republican Party (CEC),105694501,2024-09-30,5.00,Service Charge/Fee,FEES,,Y,N,N,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,Frost Bank,,expend_12_20250211dl
2806,EXPN,CEC,I,100974567,20241028,N,00039023,CEC,Travis County Republican Party (CEC),105713959,2024-09-30,5.00,"Service Charge/Fee
",ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2807,EXPN,CEC,I,100984994,20250108,N,00039023,CEC,Travis County Republican Party (CEC),105758277,2024-10-31,5.00,Service Fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2808,EXPN,CEC,I,100984994,20250108,N,00039023,CEC,Travis County Republican Party (CEC),105758279,2024-11-29,5.00,Service Fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
2809,EXPN,CEC,I,100984994,20250108,N,00039023,CEC,Travis County Republican Party (CEC),105758280,2024-12-31,5.00,Service Fee,ACCOUNT,,Y,N,,N,N,N,ENTITY,Frost Bank,,,,,,P.O. Box 1600,,San Antonio,TX,,USA,78269,,,,expend_12_20250211dl
